王伟,男,54,300407,董事
刘希,男,56,300406,董事
周全凯,男,48,300405,董事
马仁强,男,44,300404,董事
徐德勇,男,41,300400,董事
吴格明,男,51,300403,董事
李向军,男,49,300402,"副董事长,董事"
马焕政,男,53,300401,"副董事长,董事"
邝青,男,54,300399,"董事长,董事"
张金山,男,55,300398,"董事长,董事"
贺增林,男,47,300397,"董事长,董事"
吴学民,男,55,300395,"董事长,董事"
邹支农,男,50,300394,"董事长,董事"
林建伟,男,52,300393,"董事长,董事"
史实,男,37,300392,"董事长,董事"
郭晓伟,男,39,300391,"董事长,董事"
钱永耀,男,53,300399,董事
曹韻丽,女,55,300398,"副董事长,董事"
张发群,男,56,300397,董事
商春利,男,41,300395,"副董事长,董事"
欧洋,女,50,300394,董事
张育政,女,46,300393,董事
田炳信,男,62,300392,"副董事长,董事"
冯军智,男,58,300391,"副董事长,董事"
裴振华,男,59,300390,"董事长,董事"
陆建平,男,47,300390,董事
丁彦辉,男,45,300389,"董事长,董事"
李炜,男,76,300388,"名誉董事长,董事"
王仁宗,男,54,300387,"董事长,董事"
黄煜,男,49,300386,"董事长,董事"
杨建平,男,54,300385,"董事长,董事"
刘迪,女,57,300384,"董事长,董事"
耿殿根,男,62,300383,"董事长,董事"
任永红,男,44,300389,董事
王颖哲,男,47,300388,"执行董事长,董事长,董事"
周志斌,男,45,300387,"副董事长,董事"
李伟,男,48,300386,董事
汪崇标,男,47,300385,董事
韩梅,女,50,300384,董事
杨宇航,男,56,300383,董事
安旭,男,55,300382,"董事长,董事"
高勇,男,45,300380,"董事长,董事"
Richard Moore,男,69,300382,董事
黄永军,男,44,300379,"董事长,董事"
王和忠,男,35,300380,董事
孙蔼彬,男,70,300378,"董事长,董事"
唐球,男,47,300377,"董事长,董事"
张洪起,男,62,300375,"董事长,董事"
陈少美,男,56,300381,"董事长,董事"
徐海波,男,56,300376,"代董事长,副董事长,董事"
沈惠中,男,48,300379,"副董事长,董事"
叶子祯,男,52,300378,"副董事长,董事"
周云杉,男,40,300377,董事
张宝新,男,36,300375,"副董事长,董事"
周德荣,男,50,300381,董事
于玮,男,38,300376,董事
孙志强,男,59,300374,"董事长,董事"
陈庆财,男,59,300361,"董事长,董事"
梁勤,女,47,300373,"董事长,董事"
江春华,男,46,300365,"董事长,董事"
童之磊,男,43,300364,"董事长,董事"
居年丰,男,46,300363,"董事长,董事"
丁敏华,男,53,300360,"董事长,董事"
邓亲华,男,68,300362,"董事长,董事"
王秋艳,女,52,300374,董事
赵小伟,女,55,300361,"副董事长,董事"
刘从宁,男,43,300373,董事
方文,男,49,300365,董事
雷霖,男,44,300364,董事
陶荣,男,56,300363,董事
洪军,女,52,300360,"副董事长,董事"
杨武,男,43,300362,"副董事长,董事"
陈炽昌,男,47,300359,"董事长,董事"
刘玉明,男,54,300359,"副董事长,董事"
唐岳,男,55,300358,"董事长,董事"
胡赓熙,男,54,300357,"董事长,董事"
龙昌明,男,52,300356,"董事长,董事"
刘士钢,男,58,300354,"董事长,董事"
李平,男,51,300353,"董事长,董事"
林皓,男,52,300352,"董事长,董事"
范纪军,男,45,300351,"董事长,董事"
曾凡云,男,56,300358,董事
王立红,女,55,300357,董事
王海俊,男,49,300356,董事
陈立,男,49,300354,董事
薛百华,男,49,300353,董事
杨杰,男,54,300352,董事
范正军,男,41,300351,董事
张京豫,男,55,300350,"董事长,董事"
杨斌,男,49,300349,"董事长,董事"
王长春,男,50,300348,"董事长,董事"
叶小平,男,55,300347,"董事长,董事"
孙祥祯,男,82,300346,名誉董事长
朱红玉,女,57,300345,"董事长,董事"
樊立,男,58,300344,"董事长,董事"
李洪国,男,45,300343,"董事长,董事"
李长军,男,55,300350,"副董事长,董事"
仇梁,男,55,300349,董事
肖映辉,男,47,300348,董事
曹晓春,女,49,300347,董事
冯剑松,男,56,300346,"董事长,董事"
樊志,男,56,300344,"副董事长,董事"
邵秀英,女,46,300343,"副董事长,董事"
赵晓东,男,38,300342,"董事长,董事"
赵云文,男,63,300342,"副董事长,董事"
杨泽声,男,65,300341,"董事长,董事"
万国江,男,54,300340,"董事长,董事"
周红卫,男,51,300339,"董事长,董事"
罗建文,男,70,300338,"董事长,董事"
杨震华,男,58,300336,"董事长,董事"
李祖芹,男,55,300335,"董事长,董事"
李新民,男,69,300334,"董事长,董事"
Hollis Li,男,55,300341,董事
左海波,男,44,300340,董事
姚宁,男,50,300339,"副董事长,董事"
江勇,男,39,300338,"副董事长,董事"
盛文蕾,女,46,300336,董事
陈燕芳,女,48,300335,董事
范宁,男,47,300334,董事
魏恺言,男,55,300333,"董事长,董事"
陈作涛,男,48,300332,"董事长,董事"
陈林森,男,57,300331,"董事长,董事"
项翔,男,45,300330,"董事长,董事"
傅启明,男,60,300327,"董事长,董事"
秦杰,男,54,300326,"董事长,董事"
周建明,男,54,300325,"董事长,董事"
陈江涛,男,57,300324,"董事长,董事"
陈自力,男,56,300333,董事
王坚军,男,47,300332,"副董事长,董事"
朱志坚,男,45,300331,董事
徐明,男,43,300330,董事
宋永皓,男,56,300327,董事
袁征,男,55,300326,董事
李红梅,女,37,300325,董事
刘明,男,52,300324,董事
周福云,男,55,300323,"名誉董事长,董事"
俞信华,男,44,300323,"董事长,董事"
朱坤华,男,50,300322,"董事长,董事"
孙俊成,男,58,300321,"董事长,董事"
钱振宇,男,51,300320,"董事长,董事"
李刚,男,47,300313,"董事长,董事"
张庆文,男,48,300312,"董事长,董事"
景晓军,男,51,300311,"董事长,董事"
钟飞鹏,男,51,300310,"董事长,董事"
温巧夫,男,45,300322,董事
王乐智,男,59,300321,"副董事长,董事"
胡蕴新,男,46,300320,董事
何波,女,50,300313,董事
戴芙蓉,女,45,300312,"副董事长,董事"
沈智杰,男,37,300311,董事
李志鹏,男,40,300310,董事
黄文帜,男,55,300309,"董事长,董事"
王伟修,男,68,300308,"董事长,董事"
孙平范,男,49,300307,"董事长,董事"
付红玲,女,49,300304,"董事长,董事"
高四清,男,54,300303,"副董事长,董事"
姚庆,男,41,300309,董事
周泽湘,男,53,300302,"董事长,董事"
刘圣,男,47,300308,董事
杨雪兰,女,32,300307,董事
李迪初,男,51,300301,董事
蔡承儒,男,45,300304,董事
马君显,男,57,300303,董事
项坚,男,47,300300,"董事长,董事"
罗华,男,42,300302,董事
曾渊,男,51,300300,董事
缪品章,男,53,300299,"董事长,董事"
李少波,男,53,300298,"董事长,董事"
柯宗庆,男,62,300297,"董事长,董事"
李军,男,54,300296,"董事长,董事"
章海林,男,52,300295,"董事长,董事"
廖昕晰,男,50,300294,"董事长,董事"
郭洪涛,男,50,300293,"董事长,董事"
万卫方,男,53,300292,"董事长,董事"
陈苹,女,42,300299,"副董事长,董事"
蔡晓华,男,57,300298,董事
柯宗贵,男,49,300297,"副董事长,董事"
谭连起,男,56,300296,董事
齐东,男,50,300295,董事
范一沁,女,41,300294,董事
黄江南,男,68,300293,董事
胡霞,女,54,300292,董事
方刚,男,36,300291,"董事长,董事"
胡刚,男,49,300291,"副董事长,董事"
付永全,男,50,300290,"董事长,董事"
JIN ZHAO SHEN,男,32,300289,"董事长,董事"
王伟,男,47,300288,"董事长,董事"
杨振华,男,54,300287,"董事长,董事"
周中,男,51,300286,"董事长,董事"
张曦,男,44,300285,"董事长,董事"
符冠华,男,55,300284,"董事长,董事"
齐政,男,46,300290,"副董事长,董事"
钱震斌,男,59,300289,"副董事长,董事"
黄国宏,男,49,300288,董事
高波,男,44,300287,董事
罗叶兰,女,41,300286,董事
张兵,男,47,300285,董事
王军华,男,57,300284,"副董事长,董事"
陈晓,男,49,300283,"董事长,董事"
林荣滨,男,50,300282,"董事长,董事"
马焰,男,51,300275,"董事长,董事"
郝镇熙,男,50,300273,"董事长,董事"
赵笠钧,男,50,300272,"董事长,董事"
邵学,男,57,300271,"董事长,董事"
石旭刚,男,50,300270,"董事长,董事"
严学文,男,38,300283,董事
张昌楠,男,46,300282,"副董事长,董事"
金小汉,男,52,300275,"副董事长,董事"
蔡孟珂,女,46,300273,"副董事长,董事"
瞿亚明,男,39,300272,"副董事长,董事"
吕宾,男,45,300271,董事
何珊珊,女,37,300270,董事
曹仁贤,男,50,300274,"董事长,董事"
赵为,男,45,300274,"副董事长,董事"
刘虎军,男,48,300269,"董事长,董事"
汤捷,男,44,300268,"董事长,董事"
帅放文,男,52,300267,"董事长,董事"
张春霖,男,55,300262,"董事长,董事"
周立武,男,55,300266,"董事长,董事"
张忠,男,54,300265,"董事长,董事"
陈坤江,男,56,300264,"董事长,董事"
李占明,男,56,300263,"董事长,董事"
朱贤洲,男,44,300269,董事
陈绍鹏,男,49,300268,董事
刘爱军,男,44,300267,董事
陈磊,女,39,300262,董事
沈少鸿,男,52,300266,"副董事长,董事"
张强,男,58,300265,董事
张海川,男,44,300264,"副董事长,董事"
孙建科,男,56,300263,"副董事长,董事"
蔡彤,男,48,300261,"董事长,董事"
王卓颖,女,42,300261,董事
夏汉关,男,53,300258,"董事长,董事"
曹克坚,男,56,300257,"董事长,董事"
王先玉,男,54,300256,"董事长,董事"
赵群,男,47,300254,"董事长,董事"
周炜,男,51,300253,"董事长,董事"
黄昌华,男,50,300252,"董事长,董事"
王长田,男,53,300251,"董事长,董事"
朱正斌,男,53,300258,董事
汤炎,男,59,300257,董事
毛肖林,男,41,300256,"副董事长,董事"
钟海荣,男,59,300254,董事
刘宁,男,55,300253,"副董事长,董事"
郑军,男,45,300252,"副董事长,董事"
侯俊,男,37,300251,董事
孙屹峥,男,58,300249,"董事长,董事"
杨维国,男,54,300248,"董事长,董事"
金道明,男,53,300247,"董事长,董事"
燕金元,男,55,300246,"董事长,董事"
陆文雄,男,51,300245,"董事长,董事"
陈海斌,男,49,300244,"董事长,董事"
周仕斌,男,56,300243,"董事长,董事"
张菀,女,56,300249,董事
尚卫国,男,55,300248,董事
汪燕,女,41,300247,董事
燕传平,男,50,300246,董事
楼晔,男,44,300245,董事
陈作秀,男,62,300244,董事
刘春信,男,42,300243,董事
洪爱金,男,46,300250,"董事长,董事"
金兰,女,43,300250,董事
黄元忠,男,54,300235,"董事长,董事"
郑毅,男,38,300242,"董事长,董事"
龚伟斌,男,48,300241,"董事长,董事"
沈黎明,男,57,300240,"董事长,董事"
王军,男,67,300239,"董事长,董事"
朱卫平,男,57,300238,名誉董事长
郑召伟,男,40,300237,"董事长,董事"
王福祥,男,62,300236,"董事长,董事"
黄晓峰,男,50,300235,董事
向光,男,34,300242,董事
刘智,男,35,300241,董事
吴有毅,男,62,300240,"副董事长,董事"
刘芳,男,54,300239,"副董事长,董事"
张永明,男,46,300238,"董事长,董事"
张磊1,男,37,300237,"副董事长,董事"
方书农,男,54,300236,董事
邢翰学,男,52,300234,"董事长,董事"
郑根土,男,56,300234,董事
林洺锋,男,44,300232,"董事长,董事"
詹立雄,男,56,300231,"董事长,董事"
史佩浩,男,62,300230,"董事长,董事"
李渝勤,女,55,300229,"董事长,董事"
邬品芳,男,63,300228,"董事长,董事"
侯若洪,男,53,300227,"董事长,董事"
朱军红,男,51,300226,"董事长,董事"
陆晨,男,36,300232,董事
林静颖,女,34,300231,董事
史晶,女,31,300230,"副董事长,董事"
施水才,男,52,300229,"副董事长,董事"
黄锋,男,48,300228,"副董事长,董事"
姚彩虹,女,46,300227,董事
高波,男,41,300226,董事
李国平,男,45,300219,"董事长,董事"
姚和平,男,56,300218,"董事长,董事"
谭荣生,男,74,300217,"董事长,董事"
刘祥华,男,55,300216,"董事长,董事"
胡德霖,男,67,300215,"董事长,董事"
赵东日,男,54,300214,"董事长,董事"
林菁,男,52,300213,"董事长,董事"
董金陵,男,54,300219,"副董事长,董事"
王义峰,男,52,300218,董事
谭克,男,43,300217,"副董事长,董事"
钟波,男,53,300216,董事
顾怡倩,女,36,300215,董事
彭国锋,男,35,300214,董事
郑贵祥,男,53,300213,董事
韩建国,男,59,300212,"董事长,董事"
林拥军,男,49,300212,董事
齐广田,男,54,300210,"董事长,董事"
陈进,男,58,300209,"董事长,董事"
卢民,男,53,300208,"董事长,董事"
王威,男,43,300207,"董事长,董事"
张浩,男,54,300206,"董事长,董事"
周志文,男,53,300204,"董事长,董事"
孙斌武,男,50,300210,"副董事长,董事"
薛扬,男,58,300209,董事
贾玉兰,女,55,300208,"副董事长,董事"
肖光昱,男,51,300207,董事
祖幼冬,男,56,300206,董事
顾振其,男,55,300204,董事
王振洪,男,62,300211,"董事长,董事"
张新访,男,53,300205,"董事长,董事"
王桂珍,女,47,300211,董事
吴俊军,男,46,300205,董事
叶华俊,男,39,300203,"董事长,董事"
柳永诠,男,39,300202,"董事长,董事"
何宇飞,男,51,300200,"董事长,董事"
彭华,女,51,300203,董事
洪莎,女,34,300202,董事
王子平,男,49,300200,"副董事长,董事"
丁剑平,男,58,300201,"董事长,董事"
刘水,男,49,300197,"董事长,董事"
杨国文,男,61,300196,"董事长,董事"
曾少贵,男,50,300199,"董事长,董事"
陈志江,男,51,300198,"董事长,董事"
杨娅,女,39,300201,"副董事长,董事"
张衡,男,45,300197,"副董事长,董事"
杨鹏威,男,36,300196,董事
曾少强,男,47,300199,"副董事长,董事"
罗靖,男,37,300198,董事
潘磊,男,46,300193,"董事长,董事"
吴贤良,男,40,300192,"董事长,董事"
周锦明,男,53,300191,"董事长,董事"
夏如意,男,52,300193,"副董事长,董事"
马良铭,男,50,300192,"副董事长,董事"
于金星,男,38,300191,董事
刘秀梵,男,77,300186,独立董事
李月中,男,56,300190,"董事长,董事"
黄培劲,男,54,300189,"董事长,董事"
滕达,男,48,300188,"董事长,董事"
刘正军,男,51,300187,"董事长,董事"
陈舒,女,64,300186,独立董事
宗韬,男,40,300190,董事
柏远智,男,55,300189,董事
郭永芳,女,73,300188,"副董事长,董事"
申晓东,男,56,300187,"代董事长,董事"
司兴奎,男,65,300185,"董事长,董事"
崔健,男,55,300183,"董事长,董事"
徐子泉,男,60,300182,"董事长,董事"
王世镇,男,56,300185,"副董事长,董事"
胡亚军,男,57,300183,"副董事长,董事"
薛俊峰,男,61,300182,"副董事长,董事"
俞有强,男,56,300181,"董事长,董事"
尤小平,男,60,300180,"董事长,董事"
方海江,男,50,300179,"董事长,董事"
钟百胜,男,53,300178,"董事长,董事"
赵马克,男,49,300184,"董事长,董事"
陈国芬,女,56,300181,董事
段伟东,男,49,300180,董事
付玉霞,女,48,300179,"副董事长,董事"
段乃琦,女,52,300178,"副董事长,董事"
侯红亮,男,39,300184,"副董事长,董事"
郭景松,男,56,300173,"董事长,董事"
张林,男,31,300176,"董事长,董事"
王政福,男,52,300172,"董事长,董事"
郑效东,男,54,300171,"董事长,董事"
陈迪清,男,55,300170,"董事长,董事"
吕泽伟,男,56,300169,"名誉董事长,董事"
戚大广,男,65,300175,"董事长,董事"
许文显,男,41,300174,"董事长,董事"
张晓玲,女,58,300173,"副董事长,董事"
叶衍伟,男,36,300176,"副董事长,董事"
朱来松,男,44,300172,董事
郑效友,男,46,300171,董事
黄益全,男,40,300170,董事
吴海宙,男,49,300169,"董事长,董事"
戚永茂,男,30,300175,"副董事长,董事"
官伟源,男,55,300174,董事
史一兵,男,56,300168,"董事长,董事"
管连平,男,52,300166,"董事长,董事"
刘召贵,男,56,300165,"董事长,董事"
张国桉,男,48,300164,"董事长,董事"
卢先锋,男,48,300163,"董事长,董事"
潘政,男,58,300168,"副董事长,董事"
霍卫平,男,48,300166,董事
应刚,男,46,300165,董事
陈吉红,男,53,300161,"董事长,董事"
任延忠,男,55,300164,董事
刘晓鹏,男,38,300163,"副董事长,董事"
田茂胜,男,38,300161,董事
卢秀强,男,62,300160,"董事长,董事"
赵庆忠,男,42,300160,董事
季刚,男,48,300167,"董事长,董事"
周卫华,男,58,300159,"董事长,董事"
李漫铁,男,50,300162,"董事长,董事"
谢松峰,男,54,300153,"董事长,董事"
毛军亮,男,48,300152,"董事长,董事"
李焕昌,男,49,300151,"董事长,董事"
牛俊杰,男,54,300150,"董事长,董事"
汪俊,男,43,300167,董事
吴洋,男,35,300159,"副董事长,董事"
王丽珊,女,73,300162,"副董事长,董事"
蔡行荣,男,61,300153,"副董事长,董事"
李庆义,男,63,300152,"副董事长,董事"
华守夫,男,55,300151,董事
朱江滨,男,45,300150,董事
曾宪经,男,50,300149,"董事长,董事"
肖志鸿,男,64,300148,"董事长,董事"
王永辉,男,56,300147,"董事长,董事"
梁允超,男,49,300146,"董事长,董事"
沈金浩,男,55,300145,"董事长,董事"
曾宪维,男,47,300149,董事
袁雄贵,男,38,300148,"副董事长,董事"
黄滨,男,62,300147,董事
黄巧灵,男,60,300144,"董事长,董事"
梁水生,男,53,300146,"副董事长,董事"
郭少山,男,46,300145,"副董事长,董事"
霍昌英,男,43,300143,"董事长,董事"
李云春,男,56,300142,"董事长,董事"
张建坤,男,54,300144,董事
徐涛,男,46,300143,"副董事长,董事"
黄镇,男,55,300142,董事
姚建华,男,55,300141,"董事长,董事"
程毅,男,55,300139,"董事长,董事"
卢庆国,男,59,300138,"董事长,董事"
李玉国,男,57,300137,"董事长,董事"
彭浩,男,51,300136,"董事长,董事"
周德洪,男,56,300135,"董事长,董事"
孙尚传,男,55,300134,"董事长,董事"
李良仁,男,49,300141,董事
丁晓建,男,53,300139,董事
周静,女,36,300138,董事
陈荣强,男,50,300137,董事
吴会林,男,50,300136,董事
周文彬,男,26,300135,"副董事长,董事"
童恩东,男,47,300134,"副董事长,董事"
黄以武,男,48,300140,"董事长,董事"
朱彤,男,49,300140,"副董事长,董事"
傅梅城,男,61,300133,"董事长,董事"
吴明厅,男,52,300126,"董事长,董事"
李勇,男,47,300132,"董事长,董事"
胡庆周,男,50,300131,"董事长,董事"
刘祥,男,51,300130,"董事长,董事"
柳志成,男,65,300129,"名誉董事长,董事"
肖鹏,男,43,300128,"董事长,董事"
戴炎,男,53,300127,"董事长,董事"
赵依芳,女,59,300133,董事
应小勇,男,42,300126,董事
杨一鸣,男,27,300132,"副董事长,董事"
钟勇斌,男,51,300131,董事
江汉,男,47,300130,董事
张福林,男,53,300129,"董事长,董事"
李磊,男,43,300128,董事
唐步云,男,65,300127,"副董事长,董事"
刘振东,男,51,300125,"董事长,董事"
洪家新,男,63,300125,董事
李跃先,男,55,300123,"董事长,董事"
蒋仁生,男,65,300122,"董事长,董事"
李守军,男,55,300119,"董事长,董事"
林海峰,男,43,300118,"董事长,董事"
田新甲,男,34,300117,"董事长,董事"
郭鸿宝,男,49,300116,"董事长,董事"
朱兴明,男,51,300124,"董事长,董事"
皮长春,男,55,300123,董事
陈渝峰,男,54,300122,"副董事长,董事"
梁武,男,50,300119,董事
曹志远,男,52,300118,董事
陈其泽,男,50,300117,"副董事长,董事"
李瑶,男,45,300116,董事
宋君恩,男,46,300124,董事
孙军,男,53,300108,"董事长,董事"
华勇,男,54,300113,"董事长,董事"
傅宇晨,男,55,300112,"董事长,董事"
俞相明,男,51,300111,"董事长,董事"
梁富友,男,67,300110,名誉董事长
方华生,男,56,300109,"董事长,董事"
张亮,男,41,300108,董事
虞群娥,女,55,300113,董事
傅晓阳,男,47,300112,董事
施华新,男,50,300111,董事
周希俭,男,43,300110,"董事长,董事"
杨海江,男,65,300109,"副董事长,董事"
陈奇星,男,59,300115,"董事长,董事"
康学军,男,54,300114,"董事长,董事"
陈苗圃,男,53,300115,董事
刘东平,男,54,300114,董事
莫晓宇,男,61,300101,"董事长,董事"
朱守琛,男,62,300107,"董事长,董事"
邬建斌,男,38,300100,"董事长,董事"
秦江,男,52,300106,"董事长,董事"
刘淑青,女,44,300104,"董事长,董事"
孙建西,女,63,300103,"董事长,董事"
金张育,男,36,300102,"董事长,董事"
谢俊,男,60,300101,"副董事长,董事"
陈学为,男,52,300107,董事
吴少伟,男,50,300100,"副董事长,董事"
王建华,男,57,300106,董事
刘弘,男,44,300104,"副董事长,董事"
唐乾山,男,54,300103,"副董事长,董事"
商敬军,男,48,300102,"副董事长,董事"
唐超雄,男,50,300105,"董事长,董事"
杨怀亮,男,52,300105,董事
黄自伟,男,72,300099,"董事长,董事"
刘双广,男,53,300098,"董事长,董事"
师利全,男,42,300097,"董事长,董事"
刘玉斌,男,36,300090,"董事长,董事"
陈向军,男,54,300085,"董事长,董事"
蔡廷祥,男,53,300089,"董事长,董事"
张琴,女,55,300087,"董事长,董事"
洪江游,男,54,300086,"董事长,董事"
黄屹峰,男,45,300099,"副董事长,董事"
侯玉清,男,55,300098,董事
史爽,男,33,300097,董事
王仕民,男,66,300090,董事
李军,男,48,300085,董事
吴淡珠,女,45,300089,"副董事长,董事"
陈金节,男,54,300087,"副董事长,董事"
洪丽萍,女,50,300086,"副董事长,董事"
窦剑文,男,51,300084,"董事长,董事"
郑子琼,男,57,300084,董事
王九全,男,66,300083,名誉董事长
朱建民,男,58,300082,"董事长,董事"
孟宪民,男,55,300081,"董事长,董事"
孙毅,男,55,300080,"董事长,董事"
郑海涛,男,54,300079,"董事长,董事"
章笠中,男,55,300078,"董事长,董事"
孙迎彤,男,46,300077,"董事长,董事"
夏军,男,43,300083,"董事长,董事"
董振鹏,男,54,300082,董事
裴军,男,55,300081,董事
左涛,男,46,300080,"副董事长,董事"
王万春,男,41,300079,董事
孙新军,男,48,300078,"副董事长,董事"
朱永民,男,46,300077,"副董事长,董事"
郭启寅,男,68,300076,"董事长,董事"
吴强华,男,49,300075,"董事长,董事"
刘焱,女,76,300074,"董事长,董事"
刘雷,男,51,300072,"董事长,董事"
黄小川,男,52,300071,"董事长,董事"
赵坚,男,54,300069,"董事长,董事"
陈云华,女,55,300076,董事
许欣,男,52,300075,"副董事长,董事"
方永新,男,59,300074,董事
林科,男,56,300072,"副董事长,董事"
姚晓洁,男,48,300071,董事
朱方文,男,34,300069,董事
文剑平,男,56,300070,"董事长,董事"
夏晓鸥,男,61,300073,"董事长,董事"
刘振国,男,53,300070,"副董事长,董事"
李建忠,男,51,300073,董事
王海光,男,56,300068,"董事长,董事"
纪立军,男,47,300067,"董事长,董事"
李建林,男,62,300066,"董事长,董事"
郭留希,男,55,300064,"董事长,董事"
冯毅,男,53,300063,"董事长,董事"
费铮翔,男,58,300061,"董事长,董事"
陈添旭,男,56,300062,"董事长,董事"
陈博,男,50,300068,董事
徐长进,男,45,300067,董事
李强祖,男,41,300066,董事
刘永奇,男,41,300064,董事
王娜,女,37,300063,董事
刘涛,男,45,300061,"副董事长,董事"
吴昊,男,52,300062,"副董事长,董事"
其实,男,48,300059,"董事长,董事"
陶涛,男,51,300059,"副董事长,董事"
赵文权,男,48,300058,"董事长,董事"
杜成城,男,52,300057,"董事长,董事"
罗祥波,男,47,300056,"董事长,董事"
龚少晖,男,50,300051,"董事长,董事"
王长荣,女,69,300055,"董事长,董事"
朱双全,男,54,300054,"董事长,董事"
颜军,男,56,300053,"董事长,董事"
李瑞杰,男,51,300052,"董事长,董事"
熊剑,男,40,300058,董事
黄薇,女,35,300057,董事
徐秀丽,女,45,300056,董事
李强,男,47,300051,董事
杜政修,男,46,300055,董事
朱顺全,男,50,300054,董事
颜志宇,男,34,300053,董事
郑楠芳,女,41,300052,董事
王耘,男,50,300050,"董事长,董事"
朱大年,男,43,300050,董事
王冠一,男,48,300049,"董事长,董事"
叶进吾,男,51,300048,"董事长,董事"
陈友,男,54,300047,"董事长,董事"
黄兆辉,男,64,300046,名誉主席
高小离,男,51,300045,"董事长,董事"
周勇,男,56,300044,"董事长,董事"
张绥勇,男,54,300049,"副董事长,董事"
叶斌武,男,50,300048,董事
汪东升,男,45,300047,董事
邢雁,男,53,300046,"董事长,董事"
王伟,男,41,300045,董事
商毛红,男,55,300044,董事
章锋,男,61,300041,"董事长,董事"
李寅,男,56,300040,"董事长,董事"
穆竟伟,女,39,300039,"董事长,董事"
张志勇,男,55,300038,"董事长,董事"
覃九三,男,51,300037,"董事长,董事"
钟耳顺,男,62,300036,"董事长,董事"
余新,女,51,300035,"董事长,董事"
赵晓红,女,55,300040,董事
王国明,男,55,300039,董事
王亚忠,男,66,300038,"副董事长,董事"
郑仲天,男,52,300037,"副董事长,董事"
宋关福,男,49,300036,董事
李爱武,男,54,300035,董事
艾磊,男,46,300034,"董事长,董事"
张继,男,57,300034,董事
易峥,男,48,300033,"董事长,董事"
黄磊,男,30,300032,"董事长,董事"
包志方,男,58,300031,"董事长,董事"
王新明,男,52,300022,"董事长,董事"
王浩宇,男,27,300021,"董事长,董事"
吴越,男,51,300020,"董事长,董事"
王有治,男,54,300019,"董事长,董事"
朱志峰,男,46,300033,董事
Tjoa Mui Liang,男,54,300032,董事
骆峰,男,41,300022,"副董事长,董事"
王冲,男,47,300021,"副董事长,董事"
章建强,男,44,300020,董事
李步春,男,53,300019,"副董事长,董事"
邓志刚,男,59,300018,"董事长,董事"
王永业,男,49,300018,"副董事长,董事"
刘成彦,男,54,300017,"董事长,董事"
王代雪,男,63,300016,"董事长,董事"
陈邦,男,53,300015,"董事长,董事"
刘金成,男,54,300014,"董事长,董事"
王雅军,男,56,300013,"董事长,董事"
万峰,男,49,300012,"董事长,董事"
顾庆伟,男,46,300011,"董事长,董事"
洪珂,男,51,300017,"副董事长,董事"
WANG XU,男,34,300016,"副董事长,董事"
李力,男,53,300015,"副董事长,董事"
刘建华,男,44,300014,董事
曾卓,男,38,300013,"副董事长,董事"
陈砚,男,45,300012,董事
侯文奇,男,48,300011,"副董事长,董事"
池燕明,男,52,300010,"董事长,董事"
周西柱,男,52,300010,"副董事长,董事"
宋礼华,男,61,300009,"董事长,董事"
刘楠,男,58,300008,"董事长,董事"
邱宇,男,50,300006,"董事长,董事"
王静,女,43,300005,"董事长,董事"
杨子善,男,46,300004,"董事长,董事"
蒲忠杰,男,55,300003,"董事长,董事"
王宁,男,57,300002,"董事长,董事"
宋礼名,男,56,300009,"副董事长,董事"
吉春林,男,36,300008,"副董事长,董事"
冷雪峰,男,46,300006,"副董事长,董事"
张成,男,45,300005,董事
常南,男,58,300004,"代董事长,副董事长,董事"
马玉璞,男,56,300003,"副董事长,董事"
黄松浪,男,50,300002,"副董事长,董事"
卢连兴,男,53,200992,"董事长,董事"
周洪江,男,54,200869,"董事长,董事"
郑斌,男,54,200771,"董事长,董事"
汪澍,男,47,200761,"董事长,董事"
隋建轼,男,59,200992,董事
曲为民,男,61,200869,董事
严建华,男,60,200771,"副董事长,董事"
曹爱民,男,51,200761,"副董事长,董事"
黄欣,男,56,200986,"董事长,董事"
于德翔,男,54,300001,"董事长,董事"
刘子斌,男,53,200726,"董事长,董事"
任小平,男,46,200986,"副董事长,董事"
宋国峰,男,46,300001,"副董事长,董事"
袁小平,男,55,200613,"董事长,董事"
许植楠,男,88,200726,"副董事长,董事"
王东升,男,61,200725,"董事长,董事"
孟伟,男,50,200706,"董事长,董事"
陈学军,男,51,200581,"董事长,董事"
梁金辉,男,53,200596,"董事长,董事"
史新昆,男,54,200570,"董事长,董事"
汪宏娟,女,42,200613,董事
谢小明,男,59,200725,"副董事长,董事"
赵杨,男,53,200706,董事
Rudolf Maier,男,61,200581,"副董事长,董事"
周庆伍,男,44,200596,董事
何建光,男,54,200570,"副董事长,董事"
张宝林,男,56,200625,"董事长,董事"
邱天高,男,52,200550,"董事长,董事"
何勇,男,58,200541,"董事长,董事"
朱华荣,男,53,200625,董事
Peter Fleet,男,51,200550,"副董事长,董事"
庄坚毅,男,67,200541,"副董事长,董事"
王进,男,55,200539,"董事长,董事"
纪志坚,男,51,200530,"董事长,董事"
李伟,男,45,200521,"董事长,董事"
杨兴强,男,51,200553,"董事长,董事"
潘志荣,男,52,200512,"董事长,董事"
王国丰,男,56,200505,"董事长,董事"
姚纪恒,男,53,200539,"副董事长,董事"
丁杰,男,55,200530,"副董事长,董事"
吴定刚,男,45,200521,"副董事长,董事"
Chen Lichtenstein,男,51,200553,董事
蔡渊松,男,62,200512,董事
王春立,男,50,200505,董事
